,log2FC_TE_v1,pvalue_v1,log2FC_TE_v2,pvalue_v2,log2FC_TE_final,pvalue_final,pvalue.adjust
menB,0.369749899784986,0.142348618912992,0.370607621688919,0.160652445403381,0.370607621688919,0.160652445403381,0.747282612182967
menH,-0.180082015306065,0.656208994828028,-0.180082015560213,0.665217931191689,-0.180082015560213,0.665217931191689,0.963531731370272
rfaQ,-0.223153835285711,0.413499579191597,-0.224329860239229,0.415929293502215,-0.224329860239229,0.415929293502215,0.911514842606117
menD,0.415846169978798,0.166456186949107,0.415846178645025,0.19151225333787,0.415846178645025,0.19151225333787,0.790267642439469
menF,-0.256840911801726,0.365209962742925,-0.259927703222382,0.377946042443258,-0.259927703222382,0.377946042443258,0.893907325778726
livM,0.699248649454374,0.0943690260684634,0.696554811090139,0.169699463924175,0.696554811090139,0.169699463924175,0.764023861414718
yidL,-0.522860163254026,0.451491140179124,-0.531668971592049,0.459369747456388,-0.531668971592049,0.459369747456388,0.920780130513521
elaB,1.2769995870006,4.79799106668288e-06,1.27638284085087,0.000131718206406619,1.27638284085087,0.000131718206406619,0.0162093223096145
elaA,0.721176308547995,0.0353762984505587,0.719808028245662,0.0129892621469248,0.721176308547995,0.0353762984505587,0.428845217933489
lplT,-0.338047280648716,0.248134396616761,-0.340967195891655,0.286838991046179,-0.340967195891655,0.286838991046179,0.846494482515682
aas,0.161452957079971,0.508866430708026,0.160331011255161,0.545993548163809,0.160331011255161,0.545993548163809,0.941609334108689
rbn,-0.218421254142357,0.453237379394241,-0.218458968337642,0.427722874104081,-0.218421254142357,0.453237379394241,0.920780130513521
argH,-0.333122003962925,0.270563951170389,-0.333122003533073,0.25452226036214,-0.333122003962925,0.270563951170389,0.84370526778302
